SDS/TOPUP|NAMA OUTLET|NOMER MKIOS|ALAMAT|KECAMATAN|MEMBER|SD
|agus cell discoveri|81224535238||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|elis cell discoveri|81224535303||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|adi cell discoveri|81224535330||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|heri cell discoveri|81224534925||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|lingga cell discoveri|81224534923||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|adam cell discoveri|81224534934||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|midah cell discoveri|81224534893||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|muza cell discoveri|81224535216||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|umam cell discoveri|81320913969||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|maman cell discoveri|81320914134||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|Zahwan Cell discoveri|81320913929||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|widya Cell discoveri|81320913911||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|fitri cell discoveri|81320913985||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|dini cell discoveri|81320914007||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|siti 2 cell discoveri|81320914038||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|MADUN CELL PTRL|81224535194|JL.KARANG ANYAR 2 RT/RW 004/002 DS. PATR|PATROL|SF Abdurohman PTR|SD-INDRAMAYU-30[628112266532]
|Rica Cell lohbener|81320913954|ds rambatan kulon |lohbener|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|King Cell idm 1|81320913967|jln d.i panjaitan|indramayu|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Fitri Cell arahan|81320913977|ds cidempet blok bonjot|arahan|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Ainun Cell arahan|81320913970|ds pranggong|arahan|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Adji Cell Terisi|81224534755|Blok Raja Singa Rt 02 Rw 02 Kel.Raja Sin|Indramayu|Sf Rahmat Jtb|SD-INDRAMAYU-30[628112266532]
|SMPN 1 ATAP |81320914306|DS LAMARAN TARUNG BLOK BALAIDESA|CANTIGI|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Nabil Cell Terisi|81224534976|jln singa raja blok sumur rt 002 rw 005 |terisi|Sf Rahmat Jtb|SD-INDRAMAYU-30[628112266532]
|Ais Cell Sliyeg|81224534887|Blok Tambak Rt 04 Rw 02 Kel Sliyeg|Indramayu|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|AYU CELL PTL|81224535166|HAURGELIS|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-30[628112266532]
|ALVIN CELL PTR KROYA|81224535219|DS.TANJUNG KERTA RT/RW 001/001|KROYA|SF Bayu PTR|SD-INDRAMAYU-30[628112266532]
|JUAN CELL PTL|81224534995|BLOK CIPAAT RT/RW 006/001|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-30[628112266532]
|HASIAN CELL|81224534750|BLOK SABRANGWETAN RT/W 014/005|ANJATAN|SF Andre PTR|SD-INDRAMAYU-30[628112266532]
|ATHEN SHOP|81224534819|BLOK III RT/RW 004/003|SUKRA|system owner|SD-INDRAMAYU-30[628112266532]
|ATHEN SHOP|81224534856|BLOK III RT/RW 004/003|SUKRA|system owner|SD-INDRAMAYU-30[628112266532]
|Bende Cell karpel|81320914106|jln olah raga rt/rw 01/04|karangampel|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Gofur Cell lelea|81320914102|ds tunggul payung rt/rw 01/01|lelea|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|Ananda Cell lelea|81320914085|ds langgeng sari rt/rw 10/04|lelea|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|Dayat Cell lelea|81320914110|ds tugu blok d rt/rw 13/07|lelea|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|DN Cell sindang |81320914087|jln dusun dua ds sukadedel|sindang|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Sarim Cell Losarang|81224534973|Blok Lingga Buana Rt 02 Rw 04 Kel Muntur|Indramayu|Sf Imam Jtb|SD-INDRAMAYU-30[628112266532]
|Erni Cell pasekan|81320914108|blok tambangan rt/rw 04/03|pasekan|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Angel Cell Losarang|81224534857|J;.Bypass Jangga Blok Peminggir kel jang|Indramayu|Sf Imam Jtb|SD-INDRAMAYU-30[628112266532]
|UCUP CELL|81224535161|BLOK BALORAN RT/RW 001/004|PATROL|SF Tasedi PTR|SD-INDRAMAYU-30[628112266532]
|angel losarang|81224534875|jl bypass jangga blok peminggiran kel ja|Indramayu|Sf Imam Jtb|SD-INDRAMAYU-30[628112266532]
|JUJU CELL PTL|81224535307|BLOK BULU RT/RW 002/001|PATROL|SF Tasedi PTR|SD-INDRAMAYU-30[628112266532]
|Wisnu Cell lohbener|81320914079|ds pangkalan |LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Naya Cell lohbener|81320913923|ds lohbener |lohbener|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Azka Cell pasekan|81320914268|blok pecantilan ds pagirikan|pasekan|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|Alza Cell sindang|81320914259|jln raya blok b |sindang|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Hery Cell arahan|81320914201|ds pranggong rt/rw 09/02|arahan|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|IZMA CELL|81224534980|BLOK TUNDAGAN RT/RW 011/003|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-30[628112266532]
|Akid Tukdana|81224534871|Blok Sukabakti Lajer RT.04/02 Kel.Lajer|Tukdana|Sf Wasdirah Jtb|SD-INDRAMAYU-30[628112266532]
|Bonco Cell karpel|81320913712|ds karangampel|karangampel|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Pisces Cell pasekan|81320913701|jln raya tpi brondong|pasekan|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|Cangyi Cell idm 3|81320914246|ds karangsong rt/rw 02/02||SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|GABUS CELL PTL|81320914165|BLOK III RT/RW 007/003|GABUSWETAN|SF DEDI PTR|SD-INDRAMAYU-30[628112266532]
|STAR CELL PTR|81320914149|PILANGPAYUNG|ANJATAN|SF Andre PTR|SD-INDRAMAYU-30[628112266532]
|STAR CELL PTR|81214255435|PILANGPAYUNG|ANJATAN|SF Andre PTR|SD-INDRAMAYU-30[628112266532]
|DAMAI CELL|81320914132|HAURGEULIS|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-30[628112266532]
|Photo Cell Kertasemaya|81224534873|Tenajar kidul Rt 010 Rw 003 Kel Tenajar|Kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|Lukman Cell Jatibarang|81320913707|Blok Pilang Sari Rt 28 Rw 06 kel pilang |jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-30[628112266532]
|Rizky cell jatibarang|81320913724|depan smp 1 Jatibarang Rt 04 Rw 13|jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-30[628112266532]
|Bila Cell Losarang|81320913736|Pertigaan jangga rt 06 rw 04 kel jamblen|losarang|Sf Imam Jtb|SD-INDRAMAYU-30[628112266532]
|Daud Cell Krtsmaya|81320913743|blok kepuh 2 rt 002 rw 001 ds tulung agu|kertasmaya|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|Pelem cell 2 kertasemaya|81320913735|jl desa lemah ayu Rt 003 Rw 002|Kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|RAKA CELL|81320914199|BLOK CIPAAT RT/RW 003/001|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-30[628112266532]
|Raka Cell Terisi|81320913766|Mangunan Rt 03 Rw 02 Kel Mangunan|Terisi|Sf Rahmat Jtb|SD-INDRAMAYU-30[628112266532]
|Barokah Cell Sukagumiwang|81320913758|blok pasar sukagumiwang rt 001 Rw 002|sukagumiwang|Sf Wasdirah Jtb|SD-INDRAMAYU-30[628112266532]
|Rafi Cell Jatibarang|81320913821|Blok Desa Rt 015 Rw 004  kel Pawidean|jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-30[628112266532]
|Patra Cell arahan|81320914078|ds cidempet|arahan|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Global Cell lohbener|81320913900|ds pamayahan rt/rw 04/01|lohbener|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Noval Cell cantigi|81320913920|ds panyingkiran kidul blok balaidesa|cantigi|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Online Cell Kertasemaya|81320913768|Jengkok Barat Rt 001 Rw 002 Kel Jengkok|Kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|Barokah Cell Cikedung|81320913725|Blok Cikedung Rt 008 Rw 002 Kel Cikedung|Cikedung|Sf Rahmat Jtb|SD-INDRAMAYU-30[628112266532]
|NR CELL PL|81320913685|BLOK BEPAK|GANTAR|SF Rumli PTR|SD-INDRAMAYU-30[628112266532]
|F-Xancil Cell 2 sindang|81320913921|jln mt haryono|sindang|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Amel Cell idm3|81320913831|jln pantai song|indramayu 3|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|Rafaris Cell sindang|81320913827|ds bojongsari blok setana |sindang|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Yans cell widasari|81320913721|Blok Cobogor Rt 02 Rw 05 kel widasari|WIDASARI|Sf Wasdirah Jtbxx|SD-INDRAMAYU-30[628112266532]
|ARYN CELL Lohbener|81320913751|Ds Legok Rt 12 rw 03 |Lohbener|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|VIRGIN CELL PTL|81320914123|BLOK TIBEN|PATROL|SF Tasedi PTR|SD-INDRAMAYU-30[628112266532]
|Bunda Surya Tukdana|81320913807|Blok Citra Rt 001 Rw 001 Kel pagedangan|Tukdana|Sf Wasdirah Jtb|SD-INDRAMAYU-30[628112266532]
|MURNI CELL|81320914117|DUSUN KEDUNGDAWA RT 003/004|SUKRA|SF Abdurohman PTR|SD-INDRAMAYU-30[628112266532]
|RANCAH CELL PTL|81320914118|BLOK KALI GEDE RT/RW 006/003|GABUSWETAN|SF Tasedi PTR|SD-INDRAMAYU-30[628112266532]
|DIANA CELL|81320914120|DESA MEKARJAYA RT/RW 01/01|GANTAR|SF Rumli PTR|SD-INDRAMAYU-30[628112266532]
|Gerai Halo Indramayu|81221256662|||Pusat Cirebon|SD-INDRAMAYU-30[628112266532]
|Gerai Halo Jatibarang|81221269990|||Pusat Cirebon|SD-INDRAMAYU-30[628112266532]
|WAHYU KOMSEL|81320913681|BLOK RANCAWAS RT/RRW 04/02|KROYA|SF Bayu PTR|SD-INDRAMAYU-30[628112266532]
|AIRIN CELL PTL|81320914188|BLOK WELUT RT/RW 003/002|GABUSWETAN|SF DEDI PTR|SD-INDRAMAYU-30[628112266532]
|RIRI CELLPTL|81320913738|BLOK PANG-PANG 1 RT/RW 003/001|KANDANGHAUR|SF Tasikin PTR|SD-INDRAMAYU-30[628112266532]
|D Feeza Cell|81320914083|ds pamayahan blok buyut urang|LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Belinda Cell idm 1|81320913882|jln. ir H. djuanda|indramayu 1|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Alvin Jaya Cell idm 1|81320913885|jln dusun karang baru |indramayu 1|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Anugrah Cell lelea|81320913890|ds lelea rt/rw 004/001|lelea|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|Dede Cell sindang|81320913892|jln btn sindang citra|sindang|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Klintu Cell junti|81320913832|ds dadap |juntinyuat|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Yudistira Cell segeran|81320913870|ds segeran|juntinyuat|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Ati Cell krangkeng|81320913846|ds tegal mulya blok bokung|krangkeng|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Kharisma Cell idm 1|81320913848|jln pesarean |indramayu 1|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Bayu Cell idm 1|81320913852|jln kapten arya gg 26|indramayu 1|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Muse Cell Sliyeg|81320913733|Blok Bujed Rt 05 Rw 02 Kel Sliyeg|sliyeg|Sf Samsuri Jtb|SD-INDRAMAYU-30[628112266532]
|Eka Cell idm 2|81320913876|jln pahlawan|indramayu 2|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Rani Cell idm 2|81320913856|jln letnansuprapto no 254|indramayu 2|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|ABY CELL PTL|81320913695|JL.JATIMULYA RT/RW 022/011 DS.SUMBERMULY|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-30[628112266532]
|SYIFA CELL PTL|81320913687|KANDANGHAUR|KANDANGHAUR|SF Tasikin PTR|SD-INDRAMAYU-30[628112266532]
|Imut Cell Jatibarang|81320913769|BLok pilang sari rt 028 Rw 006|Jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-30[628112266532]
|dul cell losarang|81320913820|blok puntang Rt 014 Rw 004 kel puntang|losarang|Sf Imam Jtb|SD-INDRAMAYU-30[628112266532]
|Ade cell Sliyeg|81320913810|Blok Bantar Rt 013 Rw 004 Kel Tambi lor|Sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|ANDES CELL|81320913689|JL.RAYA PATROL DEPAN JOGJA|PATROL|SF Tasedi PTR|SD-INDRAMAYU-30[628112266532]
|NURA CELL PTL|81320914212|BLOK PUOGOSONG RT/RW 09/06|KANDANGHAUR|SF Tasikin PTR|SD-INDRAMAYU-30[628112266532]
|HALDA CELL PTL|81320914136|BABAKAN JATI III RT/RW 61/005|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-30[628112266532]
|DEVI CELL PTL|81320914182|BABAKANJATI RT/RW 05/02|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-30[628112266532]
|TEDDY CELL PTL / BONGAS|81320914208|BLOK GANDU RT/RW 013/05|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-30[628112266532]
|Asri Cell 2 idm 2|81312254442|griya asri 1jl. akasia a2 no 1|indramayu 2|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|Hariz Cell cantigi|81222434365|ds panyingkiran kidul blok balai desa|cantigi|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|There cell kertasemaya|81320913763|Blok Kembang Rt 004 Rw 002 Kel Kertasema|Kertasmaya|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|LUCKY CELL PTL 2|81320913684|SUKRA|SUKRA|SF Abdurohman PTR|SD-INDRAMAYU-30[628112266532]
|YOGI CELL PEJATEN|81320914124|BLOK BABAKAN BAJING, RT / RW 0/01|KROYA|SF Bayu PTR|SD-INDRAMAYU-30[628112266532]
|Reynand Cell|81312317771|Jl Kedokan bunder wetan blok cemeti kedo|blok bunder|Sf Naudy Idm|SD-INDRAMAYU-30[628112266532]
|CAHAYA CELL PTL|81320914299|BLOK BABAKAN JATI RT RW 012/004|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-30[628112266532]
|KRIS CELL PTL|81320914129|DUSUN SIGRONG RT/RW 004/003|PATROL|SF Andre PTR|SD-INDRAMAYU-30[628112266532]
|Ridwan tukdana|81312318885|blok lajer rt 02 rw 01 kel lajer kec tuk|Tukdana|Sf Wasdirah Jtb|SD-INDRAMAYU-30[628112266532]
|Ocid Cell krangkeng|81312322291|ds srengseng blok bencirong|krangkeng|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Top Cell terisi|81312217778|Blok Karang turi rt 01 rw 07 kel raja si|Terisi|Sf Rahmat Jtb|SD-INDRAMAYU-30[628112266532]
|Entre Preneur Cell|81313364448|DS BOJONGSARI RT/RW 002/005|SINDANG|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Egi Cell sindang|81214375550|DS RAMBATAN WETAN RT/RW 010/003|SINDANG|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Mitra Comunika karpel|81222363336|BLOK JATI MUNGGUL RT/RW 005/002|KARANGAMPEL|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Bonco Cell lohbener|81312216668|DS RAMBATAN KULON RT/RW 01/01|LOHBENER|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Chuby Games Cell karpel|81312215559|DS KARANGAMPEL KIDUL BLOK SURYANEGARA RT|KARANGAMPEL|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Widi Cell IDM2|81312324445|DS PEKANDANGAN JAYA BLOK DUSUN PEGADEN R|INDRAMAYU 2|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|Wawan Cell lelea|81312252226|DS TEMPEL KULON BLOK WARU RT/RW 011/004|LELEA|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|ALI CELL|81312325554|BLOK BOJONG RAONG RT/RW 04/02|KROYA|SF Bayu PTR|SD-INDRAMAYU-30[628112266532]
|Seven Cell sindang|81312499963|DS TERUSAN RT/RW 005/002|SINDANG|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|ZB Cell idm 1|81312320001|JLN MANUNGGAL DERMAYU |INDRAMAYU 1|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Arifah Cell pasekan|81312457773|DS BRONDONG BLOK TAMBANGAN|PASEKAN|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|Qnoze cell idm 2|81313100098|jln pajajaran raya blok 1|indramayu 2|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Opi Cell junti|81222433372|ds tinumpuk blok III tinumpuk|juntinyuat|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Aura Cell lohbener|81312238887|ds langut rt/rw 001/001|lohbener|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Istiqomah Cell idm2|81312243330|jln istiqomah gg sadar |indramayu 2|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Lina Cell balongan|81313308887|ds sukareja blok sukaperna|balongan|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Lea Cell lelea|81222433340|ds tempel kulon blok asem|lelea|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|Wangi Cell lelea|81313364442|ds bugel dusun karanganyar rt/rw 002/001|lelea|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|Cerry Cell idm 1|81312466671|jln singajaya blok tledo samping pandu l|indramayu|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Dwi Cell idm1|81312499966|jln ceblok singajaya|indramayu 1|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Rezza Cell idm1|81312466610|jln pasar baru|indramayu 1|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Amurah Cell krangkeng|81312325558|ds kedung wungu blok desa rt/rw 003/001|krangkeng|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Cifa Cell krangkeng|81312457778|ds kedungwungu blok karanganyar|krangkeng|SF ADAM IDM|SD-INDRAMAYU-30[628112266532]
|Madi Cell pasekan|81222111054|jln patimura rt/rw 07/03|pasekan|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|BOLD CELL PTL|81320913830|BLOK KAMPLONG RT/RW 04/02 NO 28|GABUSWETAN|SF DEDI PTR|SD-INDRAMAYU-30[628112266532]
|ZIDAN CELL PTL|81320914278|DUSUN KONGSI RT/RW 001/001 DESA. SUKAHAJ||SF Tasedi PTR|SD-INDRAMAYU-30[628112266532]
|Soly Cell idm1|81313345345|jln olah raga no 27 |indramayu 1|SF NURWENDI IDM|SD-INDRAMAYU-30[628112266532]
|Widi Cell lelea|81222363699|ds telaga sari blok telaga sari utara|lelea|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|Wulan Cell junti|81313364447|ds junti kedokan |juntinyuat|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Jaka Cell balongan|81222433359|DS MAJAKERTA BLOK 1|BALONGAN|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Novi Cell balongan|81313364445|ds tegal sembadra blok luwung pring|balongan|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Gea Cell 2 balongan|81313345456|ds majakerta blok 2|balongan|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Eli Cell junti|81222365557|ds junti rt/rw 01/05|juntinyuat|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|Tio Cell junti|81222363677|ds tinumpuk|juntinyuat|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|CIA CELL PTL|81320914275|JL AMAN NO 119 DESA SIDIKALANG|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-30[628112266532]
|Huda Cell sindang|81312455589|ds sindang jalan my haryono no 29/A|sindang|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Jari Cell pasekan|81312255557|jln cimanuk lama |pasekan|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|Semir Cell idm3|81222363337|jln pabean rss |indramayu 3|SF Ferri IDM|SD-INDRAMAYU-30[628112266532]
|Agi Cell idm3|81312216669|ds pabean udik |indramayu 3|SF TASMURIH IDM|SD-INDRAMAYU-30[628112266532]
|Miftah Cell 2 cantigi|81312248882|ds cantigi kulon blok karang poman|cantigi|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|Hardi Cell cantigi|81312325556|ds cantigi wetan blok balai desa|cantigi|SF NOVAL IDM|SD-INDRAMAYU-30[628112266532]
|RAHMA CELL PTL|81320914310|BLOK KARANGANYAR RT/RW 03/02 GABUSWETAN|GABUSWETAN|SF DEDI PTR|SD-INDRAMAYU-30[628112266532]
|BMR Wiharjo JTB|81224534852|||PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|CMR Suma PTR|81224535087|||PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|BMR Fajar PTR|81320914250|||system owner|SD-INDRAMAYU-30[628112266532]
|Dinda Widasari|81312468881|JL Widasari Rt 004 Rw 005 |Widasari|Sf Wasdirah Jtb|SD-INDRAMAYU-30[628112266532]
|Angga Cell balongan|81224535140|DS SUDIMAMPIR LOR RT/RW 014/007|BALONGAN|SF HERI IDM|SD-INDRAMAYU-30[628112266532]
|SURYA ALAM CELL|81321321109|ds cangko rt 01 rw 01 Sd 30|Tukdana|Sf Wasdirah Jtb|SD-INDRAMAYU-30[628112266532]
|Mogi Gusti DM|81313361115|JLN D I PANJAITAN|INDRAMAYU 1|PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|CMR Wayat PTR|81320914262|||PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|BMR Diana IDM|81224535256|||PUSAT INDRAMAYU|SD-INDRAMAYU-30[628112266532]
|Rarera Cell|81224534882|Jl. Jambe Rt 003 Rw 015 Kel jambe|kertasmaya|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|Gina Cell2|81320913898|blok tegal bedug|LELEA|SF Sugeng Jtb|SD-INDRAMAYU-30[628112266532]
|Yoga Cell Losarang|81320913814|blok sarban rt 010 rw 003 ds puntang kec|Losarang|Sf Imam Jtb|SD-INDRAMAYU-30[628112266532]
|BS Cell Sliyeg|81224534810|Blok Dook Buls Rt 03 Rw 02 Kel Sliyeg|Sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
|Bilqis Cell Sliyeg|81320913796|Blok Desa Rt 011 Rw 003 kel longok|Sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-30[628112266532]
